y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
222500,191004.99478714162,11404.0,145847.08,1998.0,203146.91473812424,1.0,0.0,0.0,2031.0,0.0,0.0,0.0,541.0,183632.6209000763,141331.48260869566,186825.1131934033,75.0,1.0,0.0,0.0,0.0,0.0
131400,191004.99478714162,10000.0,145847.08,1961.0,203146.91473812424,0.0,0.0,0.0,1144.0,1.0,0.0,0.0,264.0,183632.6209000763,141331.48260869566,186825.1131934033,80.0,0.0,0.0,0.0,0.0,0.0
108000,191004.99478714162,8978.0,145847.08,1968.0,203146.91473812424,0.0,0.0,0.0,948.0,1.0,0.0,0.0,300.0,183632.6209000763,141331.48260869566,186825.1131934033,72.53,0.0,0.0,0.0,0.0,0.0
163000,191004.99478714162,10800.0,145847.08,1914.0,203146.91473812424,0.0,0.0,0.0,1768.0,1.0,0.0,0.0,320.0,183632.6209000763,141331.48260869566,186825.1131934033,60.0,0.0,0.0,0.0,1.0,0.0
93500,191004.99478714162,8544.0,145847.08,1950.0,203146.91473812424,0.0,0.0,0.0,1040.0,0.0,0.0,0.0,400.0,183632.6209000763,141331.48260869566,186825.1131934033,60.0,0.0,0.0,0.0,0.0,0.0
239900,191004.99478714162,10463.0,145847.08,2005.0,203146.91473812424,1.0,0.0,0.0,1801.0,0.0,0.0,0.0,800.0,183632.6209000763,141331.48260869566,186825.1131934033,72.0,1.0,0.0,0.0,0.0,0.0
179000,191004.99478714162,10800.0,145847.08,1987.0,203146.91473812424,0.0,0.0,0.0,1200.0,0.0,1.0,0.0,0.0,183632.6209000763,141331.48260869566,186825.1131934033,60.0,0.0,0.0,0.0,0.0,0.0
190000,191004.99478714162,9313.0,145847.08,2004.0,203146.91473812424,1.0,0.0,0.0,1728.0,0.0,0.0,0.0,572.0,183632.6209000763,141331.48260869566,186825.1131934033,65.0,1.0,0.0,0.0,0.0,0.0
132000,191004.99478714162,9600.0,145847.08,1910.0,203146.91473812424,0.0,0.0,0.0,1432.0,0.0,0.0,0.0,360.0,183632.6209000763,141331.48260869566,186825.1131934033,60.0,0.0,0.0,0.0,0.0,0.0
142000,191004.99478714162,6768.0,145847.08,1961.0,203146.91473812424,0.0,0.0,0.0,912.0,1.0,0.0,0.0,288.0,183632.6209000763,141331.48260869566,186825.1131934033,65.0,1.0,0.0,0.0,0.0,0.0
179000,191004.99478714162,8450.0,145847.08,2000.0,203146.91473812424,0.0,0.0,0.0,1349.0,0.0,0.0,0.0,539.0,183632.6209000763,141331.48260869566,186825.1131934033,65.0,0.0,0.0,0.0,0.0,0.0
175000,191004.99478714162,12886.0,145847.08,1963.0,203146.91473812424,0.0,0.0,0.0,1464.0,0.0,0.0,0.0,480.0,183632.6209000763,141331.48260869566,186825.1131934033,70.0,0.0,0.0,0.0,0.0,0.0
180000,191004.99478714162,5395.0,145847.08,1993.0,203146.91473812424,1.0,0.0,0.0,1337.0,0.0,0.0,0.0,462.0,183632.6209000763,141331.48260869566,186825.1131934033,41.0,1.0,0.0,0.0,0.0,0.0
299800,191004.99478714162,8963.0,145847.08,1976.0,203146.91473812424,0.0,1.0,0.0,2715.0,0.0,1.0,0.0,831.0,183632.6209000763,141331.48260869566,186825.1131934033,75.78,1.0,0.0,0.0,0.0,0.0
236000,191004.99478714162,8795.0,145847.08,2000.0,203146.91473812424,1.0,0.0,0.0,2256.0,0.0,0.0,0.0,554.0,183632.6209000763,141331.48260869566,186825.1131934033,70.97,1.0,0.0,0.0,0.0,0.0
265979,191004.99478714162,11700.0,145847.08,1885.0,203146.91473812424,1.0,0.0,0.0,2640.0,1.0,0.0,0.0,864.0,183632.6209000763,141331.48260869566,186825.1131934033,65.0,1.0,0.0,0.0,1.0,0.0
260400,191004.99478714162,10593.0,145847.08,1996.0,203146.91473812424,1.0,0.0,0.0,1720.0,0.0,0.0,0.0,527.0,183632.6209000763,141331.48260869566,186825.1131934033,59.0,1.0,0.0,0.0,0.0,0.0
98000,191004.99478714162,8405.0,145847.08,1945.0,203146.91473812424,0.0,0.0,0.0,1529.0,0.0,0.0,0.0,240.0,183632.6209000763,141331.48260869566,186825.1131934033,50.0,0.0,0.0,0.0,1.0,0.0
96500,191004.99478714162,8800.0,145847.08,1910.0,203146.91473812424,0.0,0.0,0.0,1140.0,1.0,0.0,0.0,0.0,183632.6209000763,141331.48260869566,186825.1131934033,55.0,0.0,0.0,0.0,1.0,0.0
162000,191004.99478714162,7750.0,145847.08,2003.0,203146.91473812424,1.0,0.0,0.0,1320.0,0.0,0.0,0.0,400.0,183632.6209000763,141331.48260869566,186825.1131934033,62.41,1.0,0.0,0.0,0.0,0.0
217000,191004.99478714162,9236.0,145847.08,1997.0,203146.91473812424,0.0,0.0,0.0,1494.0,0.0,0.0,0.0,576.0,183632.6209000763,141331.48260869566,186825.1131934033,79.0,1.0,0.0,0.0,0.0,0.0
275500,191004.99478714162,10240.0,145847.08,2005.0,203146.91473812424,1.0,0.0,0.0,2098.0,0.0,0.0,0.0,878.0,183632.6209000763,141331.48260869566,186825.1131934033,80.0,0.0,1.0,0.0,0.0,0.0
156000,191004.99478714162,7930.0,145847.08,1969.0,203146.91473812424,0.0,0.0,0.0,1026.0,1.0,0.0,0.0,440.0,183632.6209000763,141331.48260869566,186825.1131934033,61.0,1.0,0.0,0.0,0.0,0.0
172500,191004.99478714162,3230.0,145847.08,1999.0,203146.91473812424,0.0,0.0,0.0,1471.0,0.0,0.0,0.0,440.0,183632.6209000763,141331.48260869566,186825.1131934033,34.0,0.0,0.0,0.0,0.0,0.0
212000,191004.99478714162,10769.0,145847.08,2007.0,203146.91473812424,1.0,0.0,0.0,1768.0,0.0,0.0,0.0,578.0,183632.6209000763,141331.48260869566,186825.1131934033,68.0,1.0,0.0,0.0,0.0,0.0
158900,191004.99478714162,11616.0,145847.08,1978.0,203146.91473812424,0.0,0.0,0.0,1386.0,0.0,0.0,0.0,440.0,183632.6209000763,141331.48260869566,186825.1131934033,85.47,0.0,0.0,0.0,0.0,0.0
179400,191004.99478714162,2280.0,145847.08,1999.0,203146.91473812424,0.0,0.0,0.0,1501.0,0.0,0.0,0.0,440.0,183632.6209000763,141331.48260869566,186825.1131934033,27.311249999999994,0.0,0.0,0.0,0.0,0.0
290000,191004.99478714162,12257.0,145847.08,1995.0,203146.91473812424,1.0,0.0,0.0,2531.0,0.0,0.0,0.0,752.0,183632.6209000763,141331.48260869566,186825.1131934033,65.0,1.0,0.0,0.0,0.0,0.0
127500,191004.99478714162,9100.0,145847.08,1959.0,203146.91473812424,0.0,0.0,0.0,864.0,1.0,0.0,0.0,300.0,183632.6209000763,141331.48260869566,186825.1131934033,70.0,0.0,0.0,0.0,0.0,0.0
100000,191004.99478714162,6911.0,145847.08,1924.0,203146.91473812424,0.0,0.0,0.0,1301.0,1.0,0.0,0.0,440.0,183632.6209000763,141331.48260869566,186825.1131934033,60.0,0.0,0.0,1.0,0.0,0.0
215200,191004.99478714162,8640.0,145847.08,2009.0,203146.91473812424,0.0,0.0,0.0,1547.0,0.0,0.0,0.0,614.0,183632.6209000763,141331.48260869566,186825.1131934033,72.0,1.0,0.0,0.0,0.0,0.0
337000,191004.99478714162,9430.0,145847.08,1999.0,203146.91473812424,1.0,0.0,0.0,2365.0,0.0,0.0,0.0,856.0,183632.6209000763,141331.48260869566,186825.1131934033,82.0,1.0,0.0,0.0,0.0,0.0
270000,191004.99478714162,9549.0,145847.08,1995.0,203146.91473812424,1.0,0.0,0.0,1494.0,1.0,0.0,0.0,481.0,183632.6209000763,141331.48260869566,186825.1131934033,30.0,0.0,1.0,0.0,0.0,0.0
264132,191004.99478714162,14587.0,145847.08,2008.0,203146.91473812424,1.0,0.0,0.0,1506.0,0.0,0.0,0.0,592.0,183632.6209000763,141331.48260869566,186825.1131934033,75.0,0.0,1.0,0.0,0.0,0.0
196500,191004.99478714162,10421.0,145847.08,1988.0,203146.91473812424,0.0,0.0,0.0,1714.0,0.0,0.0,0.0,496.0,183632.6209000763,141331.48260869566,186825.1131934033,80.0,0.0,0.0,0.0,0.0,0.0
160000,191004.99478714162,12508.0,145847.08,1940.0,203146.91473812424,0.0,0.0,0.0,1750.0,0.0,0.0,0.0,423.0,183632.6209000763,141331.48260869566,186825.1131934033,75.0,0.0,0.0,0.0,0.0,0.0
216837,191004.99478714162,9100.0,145847.08,2004.0,203146.91473812424,1.0,0.0,0.0,1836.0,0.0,0.0,0.0,484.0,183632.6209000763,141331.48260869566,186825.1131934033,70.0,1.0,0.0,0.0,0.0,0.0
538000,191004.99478714162,17673.5,145847.08,2003.0,203146.91473812424,0.0,1.0,0.0,2747.625,0.0,1.0,0.0,841.0,183632.6209000763,141331.48260869566,186825.1131934033,47.0,0.0,1.0,0.0,0.0,0.0
134900,191004.99478714162,7252.0,145847.08,1982.0,203146.91473812424,0.0,0.0,0.0,858.0,1.0,0.0,0.0,576.0,183632.6209000763,141331.48260869566,186825.1131934033,61.09,0.0,0.0,0.0,0.0,0.0
102000,191004.99478714162,8877.0,145847.08,1951.0,203146.91473812424,0.0,0.0,0.0,1220.0,1.0,0.0,0.0,396.0,183632.6209000763,141331.48260869566,186825.1131934033,67.0,0.0,0.0,0.0,0.0,0.0
107000,191004.99478714162,7819.0,145847.08,1976.0,203146.91473812424,0.0,0.0,0.0,1117.0,1.0,0.0,0.0,672.0,183632.6209000763,141331.48260869566,186825.1131934033,94.0,0.0,0.0,0.0,0.0,0.0
114500,191004.99478714162,10150.0,145847.08,1958.0,203146.91473812424,0.0,0.0,0.0,912.0,1.0,0.0,0.0,275.0,183632.6209000763,141331.48260869566,186825.1131934033,70.0,0.0,0.0,0.0,0.0,0.0
395000,191004.99478714162,14226.0,145847.08,2006.0,203146.91473812424,1.0,0.0,0.0,1973.0,0.0,0.0,0.0,895.0,183632.6209000763,141331.48260869566,186825.1131934033,110.0,1.0,0.0,0.0,0.0,0.0
162000,191004.99478714162,4500.0,145847.08,1998.0,203146.91473812424,0.0,0.0,0.0,1204.0,0.0,0.0,0.0,412.0,183632.6209000763,141331.48260869566,186825.1131934033,32.0,0.0,0.0,0.0,0.0,0.0
221500,191004.99478714162,11210.0,145847.08,2005.0,203146.91473812424,1.0,0.0,0.0,1614.0,0.0,0.0,0.0,865.0,183632.6209000763,141331.48260869566,186825.1131934033,86.0,1.0,0.0,0.0,0.0,0.0
142500,191004.99478714162,13350.0,145847.08,1974.0,203146.91473812424,0.0,0.0,0.0,894.0,1.0,0.0,0.0,440.0,183632.6209000763,141331.48260869566,186825.1131934033,100.0,0.0,0.0,0.0,0.0,0.0
144000,191004.99478714162,8400.0,145847.08,1977.0,203146.91473812424,0.0,0.0,0.0,2020.0,0.0,0.0,0.0,630.0,183632.6209000763,141331.48260869566,186825.1131934033,60.0,0.0,0.0,0.0,0.0,0.0
135000,191004.99478714162,10530.0,145847.08,1977.0,203146.91473812424,0.0,0.0,0.0,1004.0,1.0,0.0,0.0,504.0,183632.6209000763,141331.48260869566,186825.1131934033,78.0,0.0,0.0,0.0,0.0,0.0
176000,191004.99478714162,7875.0,145847.08,1995.0,203146.91473812424,0.0,0.0,0.0,1253.0,0.0,0.0,0.0,402.0,183632.6209000763,141331.48260869566,186825.1131934033,63.0,0.0,0.0,0.0,0.0,0.0
175900,191004.99478714162,7153.0,145847.08,1992.0,203146.91473812424,1.0,0.0,0.0,1603.0,0.0,0.0,0.0,484.0,183632.6209000763,141331.48260869566,186825.1131934033,65.0,1.0,0.0,0.0,0.0,0.0
187100,191004.99478714162,16285.0,145847.08,2001.0,203146.91473812424,1.0,0.0,0.0,1430.0,0.0,0.0,0.0,605.0,183632.6209000763,141331.48260869566,186825.1131934033,67.0,1.0,0.0,0.0,0.0,0.0
165500,191004.99478714162,9101.0,145847.08,1978.0,203146.91473812424,0.0,0.0,0.0,1110.0,1.0,0.0,0.0,602.0,183632.6209000763,141331.48260869566,186825.1131934033,74.31,1.0,0.0,0.0,0.0,0.0
128000,191004.99478714162,6300.0,145847.08,1914.0,203146.91473812424,0.0,0.0,0.0,1484.0,0.0,0.0,0.0,0.0,183632.6209000763,141331.48260869566,186825.1131934033,35.0,0.0,0.0,0.0,0.0,0.0
161500,191004.99478714162,9790.0,145847.08,1967.0,203146.91473812424,0.0,0.0,0.0,1342.0,0.0,0.0,0.0,457.0,183632.6209000763,141331.48260869566,186825.1131934033,77.15,0.0,0.0,0.0,0.0,0.0
139000,191004.99478714162,10800.0,145847.08,1915.0,203146.91473812424,0.0,0.0,0.0,1652.0,0.0,0.0,0.0,416.0,183632.6209000763,141331.48260869566,186825.1131934033,60.0,0.0,0.0,0.0,0.0,0.0
233000,191004.99478714162,10142.0,145847.08,2004.0,203146.91473812424,1.0,0.0,0.0,2084.0,0.0,0.0,0.0,618.0,183632.6209000763,141331.48260869566,186825.1131934033,76.0,1.0,0.0,0.0,0.0,0.0
107900,191004.99478714162,6000.0,145847.08,1954.0,203146.91473812424,0.0,0.0,0.0,901.0,1.0,0.0,0.0,281.0,183632.6209000763,141331.48260869566,186825.1131934033,50.0,0.0,0.0,0.0,0.0,0.0
187500,191004.99478714162,12205.0,145847.08,1966.0,203146.91473812424,0.0,0.0,0.0,2087.0,0.0,0.0,0.0,444.0,183632.6209000763,141331.48260869566,186825.1131934033,80.12,1.0,0.0,0.0,0.0,0.0
160200,191004.99478714162,3182.0,145847.08,2005.0,203146.91473812424,1.0,0.0,0.0,1145.0,0.0,0.0,0.0,397.0,183632.6209000763,141331.48260869566,186825.1131934033,43.0,1.0,0.0,0.0,0.0,0.0
146800,191004.99478714162,11333.0,145847.08,1976.0,203146.91473812424,0.0,0.0,0.0,1062.0,1.0,0.0,0.0,539.0,183632.6209000763,141331.48260869566,186825.1131934033,88.14,0.0,0.0,0.0,0.0,0.0
269790,191004.99478714162,9920.0,145847.08,1996.0,203146.91473812424,1.0,0.0,0.0,2013.0,0.0,0.0,0.0,455.0,183632.6209000763,141331.48260869566,186825.1131934033,92.0,0.0,0.0,0.0,0.0,0.0
225000,191004.99478714162,9158.0,145847.08,2007.0,203146.91473812424,1.0,0.0,0.0,1496.0,0.0,0.0,0.0,474.0,183632.6209000763,141331.48260869566,186825.1131934033,76.0,1.0,0.0,0.0,0.0,0.0
194500,191004.99478714162,10832.0,145847.08,1994.0,203146.91473812424,1.0,0.0,0.0,1895.0,0.0,0.0,0.0,409.0,183632.6209000763,141331.48260869566,186825.1131934033,75.69,1.0,0.0,0.0,0.0,0.0
171000,191004.99478714162,8400.0,145847.08,1980.0,203146.91473812424,0.0,0.0,0.0,1564.0,0.0,0.0,0.0,476.0,183632.6209000763,141331.48260869566,186825.1131934033,70.0,0.0,0.0,0.0,0.0,0.0
143500,191004.99478714162,8197.0,145847.08,1977.0,203146.91473812424,0.0,0.0,0.0,1285.0,1.0,0.0,0.0,528.0,183632.6209000763,141331.48260869566,186825.1131934033,71.0,0.0,0.0,0.0,0.0,0.0
110000,191004.99478714162,7677.0,145847.08,1953.0,203146.91473812424,0.0,0.0,0.0,773.0,1.0,0.0,0.0,240.0,183632.6209000763,141331.48260869566,186825.1131934033,57.0,0.0,0.0,0.0,0.0,0.0
485000,191004.99478714162,13518.0,145847.08,2008.0,203146.91473812424,0.0,1.0,0.0,2747.625,0.0,1.0,0.0,820.0,183632.6209000763,141331.48260869566,186825.1131934033,104.0,0.0,1.0,0.0,0.0,0.0
175000,191004.99478714162,7200.0,145847.08,1937.0,203146.91473812424,0.0,0.0,0.0,1768.0,1.0,0.0,0.0,240.0,183632.6209000763,141331.48260869566,186825.1131934033,60.0,1.0,0.0,0.0,0.0,0.0
200000,191004.99478714162,12798.0,145847.08,1997.0,203146.91473812424,0.0,0.0,0.0,1688.0,0.0,0.0,0.0,603.0,183632.6209000763,141331.48260869566,186825.1131934033,79.0,1.0,0.0,0.0,0.0,0.0
109900,191004.99478714162,4800.0,145847.08,1916.0,203146.91473812424,0.0,0.0,0.0,1196.0,1.0,0.0,0.0,440.0,183632.6209000763,141331.48260869566,186825.1131934033,40.0,0.0,0.0,0.0,0.0,0.0
189000,191004.99478714162,8199.0,145847.08,2005.0,203146.91473812424,1.0,0.0,0.0,1456.0,0.0,0.0,0.0,410.0,183632.6209000763,141331.48260869566,186825.1131934033,63.0,1.0,0.0,0.0,0.0,0.0
582933,191004.99478714162,13891.0,145847.08,2008.0,203146.91473812424,0.0,1.0,0.0,2747.625,0.0,1.0,0.0,938.25,183632.6209000763,141331.48260869566,186825.1131934033,107.0,0.0,1.0,0.0,0.0,0.0
118000,191004.99478714162,9000.0,145847.08,1954.0,203146.91473812424,0.0,0.0,0.0,1128.0,1.0,0.0,0.0,286.0,183632.6209000763,141331.48260869566,186825.1131934033,75.0,0.0,0.0,0.0,0.0,0.0
227680,191004.99478714162,12274.0,145847.08,2008.0,203146.91473812424,1.0,0.0,0.0,1428.0,0.0,0.0,0.0,554.0,183632.6209000763,141331.48260869566,186825.1131934033,91.0,0.0,1.0,0.0,0.0,0.0
135500,191004.99478714162,9750.0,145847.08,1967.0,203146.91473812424,0.0,0.0,0.0,980.0,0.0,0.0,0.0,384.0,183632.6209000763,141331.48260869566,186825.1131934033,75.0,0.0,0.0,0.0,0.0,0.0
223500,191004.99478714162,17673.5,145847.08,1923.0,203146.91473812424,0.0,0.0,0.0,1576.0,1.0,0.0,0.0,528.0,183632.6209000763,141331.48260869566,186825.1131934033,114.48125000000002,1.0,0.0,0.0,0.0,0.0
159950,191004.99478714162,13400.0,145847.08,1966.0,203146.91473812424,0.0,0.0,0.0,1086.0,1.0,0.0,0.0,484.0,183632.6209000763,141331.48260869566,186825.1131934033,85.0,0.0,0.0,0.0,0.0,0.0
106000,191004.99478714162,8100.0,145847.08,1898.0,203146.91473812424,0.0,0.0,0.0,2138.0,0.0,0.0,0.0,360.0,183632.6209000763,141331.48260869566,186825.1131934033,90.0,0.0,0.0,0.0,1.0,0.0
181000,191004.99478714162,10140.0,145847.08,1974.0,203146.91473812424,0.0,0.0,0.0,1309.0,1.0,0.0,0.0,484.0,183632.6209000763,141331.48260869566,186825.1131934033,78.0,1.0,0.0,0.0,0.0,0.0
144500,191004.99478714162,4438.0,145847.08,2004.0,203146.91473812424,1.0,0.0,0.0,848.0,1.0,0.0,0.0,420.0,183632.6209000763,141331.48260869566,186825.1131934033,36.76,1.0,0.0,0.0,0.0,0.0
55993,191004.99478714162,8712.0,145847.08,1952.0,203146.91473812424,0.0,0.0,1.0,1044.0,1.0,0.0,0.0,504.0,183632.6209000763,141331.48260869566,186825.1131934033,66.0,0.0,0.0,1.0,1.0,0.0
157900,191004.99478714162,9750.0,145847.08,1958.0,203146.91473812424,0.0,0.0,0.0,1442.0,1.0,0.0,0.0,301.0,183632.6209000763,141331.48260869566,186825.1131934033,75.0,0.0,0.0,0.0,0.0,0.0
116000,191004.99478714162,8248.0,145847.08,1918.0,203146.91473812424,0.0,0.0,0.0,1250.0,1.0,0.0,0.0,280.0,183632.6209000763,141331.48260869566,186825.1131934033,45.0,0.0,0.0,1.0,0.0,1.0
224900,191004.99478714162,12137.0,145847.08,1998.0,203146.91473812424,0.0,0.0,0.0,1661.0,0.0,0.0,0.0,598.0,183632.6209000763,141331.48260869566,186825.1131934033,48.0,1.0,0.0,0.0,0.0,0.0
137000,191004.99478714162,11425.0,145847.08,1954.0,203146.91473812424,0.0,0.0,0.0,1008.0,1.0,0.0,0.0,275.0,183632.6209000763,141331.48260869566,186825.1131934033,76.34,0.0,0.0,0.0,0.0,0.0
271000,191004.99478714162,13265.0,145847.08,2002.0,203146.91473812424,1.0,0.0,0.0,1689.0,0.0,0.0,0.0,857.0,183632.6209000763,141331.48260869566,186825.1131934033,93.52,1.0,0.0,0.0,0.0,0.0
155000,191004.99478714162,8816.0,145847.08,1971.0,203146.91473812424,0.0,0.0,0.0,1052.0,1.0,0.0,0.0,440.0,183632.6209000763,141331.48260869566,186825.1131934033,80.0,0.0,0.0,0.0,0.0,0.0
224000,191004.99478714162,6371.0,145847.08,2009.0,203146.91473812424,1.0,0.0,0.0,1358.0,0.0,0.0,0.0,484.0,183632.6209000763,141331.48260869566,186825.1131934033,44.0,1.0,0.0,0.0,0.0,0.0
183000,191004.99478714162,7226.0,145847.08,2003.0,203146.91473812424,1.0,0.0,0.0,1640.0,0.0,0.0,0.0,595.0,183632.6209000763,141331.48260869566,186825.1131934033,72.0,1.0,0.0,0.0,0.0,0.0
93000,191004.99478714162,6000.0,145847.08,1953.0,203146.91473812424,0.0,0.0,1.0,936.0,1.0,0.0,0.0,576.0,183632.6209000763,141331.48260869566,186825.1131934033,60.0,0.0,0.0,0.0,0.0,0.0
225000,191004.99478714162,12394.0,145847.08,2003.0,203146.91473812424,1.0,0.0,0.0,1733.0,0.0,0.0,0.0,433.0,183632.6209000763,141331.48260869566,186825.1131934033,68.79,1.0,0.0,0.0,0.0,0.0
139500,191004.99478714162,9900.0,145847.08,1940.0,203146.91473812424,0.0,0.0,0.0,1489.0,0.0,0.0,0.0,240.0,183632.6209000763,141331.48260869566,186825.1131934033,60.0,0.0,0.0,0.0,0.0,0.0
232600,191004.99478714162,11216.0,145847.08,2006.0,203146.91473812424,1.0,0.0,0.0,1489.0,0.0,0.0,0.0,776.0,183632.6209000763,141331.48260869566,186825.1131934033,81.0,1.0,0.0,0.0,0.0,0.0
385000,191004.99478714162,14803.0,145847.08,2007.0,203146.91473812424,0.0,1.0,0.0,2084.0,0.0,0.0,0.0,938.25,183632.6209000763,141331.48260869566,186825.1131934033,114.0,0.0,1.0,0.0,0.0,0.0
109500,191004.99478714162,6130.0,145847.08,1924.0,203146.91473812424,0.0,0.0,0.0,784.0,1.0,0.0,0.0,0.0,183632.6209000763,141331.48260869566,186825.1131934033,50.0,1.0,0.0,0.0,0.0,0.0
189000,191004.99478714162,8529.0,145847.08,2001.0,203146.91473812424,1.0,0.0,0.0,1434.0,0.0,0.0,0.0,527.0,183632.6209000763,141331.48260869566,186825.1131934033,65.0,1.0,0.0,0.0,0.0,0.0
185000,191004.99478714162,17673.5,145847.08,1967.0,203146.91473812424,0.0,0.0,0.0,2126.0,0.0,0.0,0.0,538.0,183632.6209000763,141331.48260869566,186825.1131934033,86.99,0.0,0.0,0.0,0.0,0.0
147400,191004.99478714162,2544.0,142694.44444444444,2005.0,203146.91473812424,1.0,0.0,0.0,1223.0,0.0,0.0,0.0,480.0,183632.6209000763,141331.48260869566,186825.1131934033,27.311249999999994,1.0,0.0,0.0,0.0,0.0
166000,191004.99478714162,11900.0,142694.44444444444,1957.0,203146.91473812424,0.0,0.0,0.0,1392.0,1.0,0.0,0.0,458.0,183632.6209000763,141331.48260869566,186825.1131934033,80.0,0.0,0.0,0.0,0.0,0.0
151000,191004.99478714162,3180.0,142694.44444444444,2005.0,203146.91473812424,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,480.0,183632.6209000763,141331.48260869566,186825.1131934033,30.0,1.0,0.0,0.0,0.0,0.0
237000,191004.99478714162,9548.0,142694.44444444444,2003.0,203146.91473812424,1.0,0.0,0.0,1829.0,0.0,0.0,0.0,613.0,183632.6209000763,141331.48260869566,186825.1131934033,44.0,1.0,0.0,0.0,0.0,0.0
167000,191004.99478714162,10004.0,142694.44444444444,1964.0,203146.91473812424,0.0,0.0,0.0,1516.0,1.0,0.0,0.0,472.0,183632.6209000763,141331.48260869566,186825.1131934033,100.0,0.0,0.0,0.0,0.0,0.0
139950,191004.99478714162,7875.0,142694.44444444444,1961.0,203146.91473812424,0.0,0.0,0.0,1144.0,1.0,0.0,0.0,456.0,183632.6209000763,141331.48260869566,186825.1131934033,75.0,0.0,0.0,0.0,0.0,0.0
128000,191004.99478714162,9600.0,142694.44444444444,1950.0,203146.91473812424,0.0,0.0,0.0,1067.0,0.0,0.0,0.0,436.0,183632.6209000763,141331.48260869566,186825.1131934033,60.0,1.0,0.0,0.0,0.0,0.0
153500,191004.99478714162,8100.0,142694.44444444444,1948.0,203146.91473812424,0.0,0.0,0.0,1559.0,1.0,0.0,0.0,812.0,183632.6209000763,141331.48260869566,186825.1131934033,90.0,0.0,0.0,0.0,0.0,0.0
100000,191004.99478714162,1680.0,142694.44444444444,1973.0,203146.91473812424,0.0,0.0,0.0,987.0,1.0,0.0,0.0,264.0,183632.6209000763,141331.48260869566,186825.1131934033,27.311249999999994,0.0,0.0,0.0,0.0,0.0
144000,191004.99478714162,9525.0,189050.0684931507,1995.0,203146.91473812424,0.0,0.0,0.0,1099.0,1.0,0.0,0.0,352.0,183632.6209000763,141331.48260869566,186825.1131934033,75.0,1.0,0.0,0.0,0.0,0.0
130500,191004.99478714162,11767.0,189050.0684931507,1946.0,203146.91473812424,0.0,0.0,0.0,1200.0,1.0,0.0,0.0,240.0,183632.6209000763,141331.48260869566,186825.1131934033,70.0,0.0,0.0,0.0,0.0,0.0
140000,191004.99478714162,12155.0,189050.0684931507,1925.0,203146.91473812424,0.0,0.0,0.0,1482.0,0.0,0.0,0.0,400.0,183632.6209000763,141331.48260869566,186825.1131934033,89.26,0.0,0.0,1.0,0.0,1.0
157500,191004.99478714162,10440.0,189050.0684931507,1904.0,203146.91473812424,0.0,0.0,0.0,1539.0,0.0,0.0,0.0,686.0,183632.6209000763,141331.48260869566,186825.1131934033,60.0,1.0,0.0,0.0,0.0,1.0
174900,191004.99478714162,9020.0,189050.0684931507,1966.0,203146.91473812424,0.0,0.0,0.0,1165.0,1.0,0.0,0.0,490.0,183632.6209000763,141331.48260869566,186825.1131934033,82.0,0.0,0.0,0.0,0.0,0.0
141000,191004.99478714162,8000.0,189050.0684931507,1961.0,203146.91473812424,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,183632.6209000763,141331.48260869566,186825.1131934033,80.0,0.0,0.0,0.0,0.0,0.0
153900,191004.99478714162,12665.0,189050.0684931507,1915.0,203146.91473812424,0.0,0.0,0.0,1416.0,1.0,0.0,0.0,720.0,183632.6209000763,141331.48260869566,186825.1131934033,100.0,0.0,0.0,0.0,0.0,0.0
171000,191004.99478714162,16647.0,189050.0684931507,1975.0,203146.91473812424,0.0,0.0,0.0,1701.0,0.0,0.0,0.0,611.0,183632.6209000763,141331.48260869566,186825.1131934033,71.39,0.0,0.0,0.0,0.0,0.0
213000,191004.99478714162,9317.0,189050.0684931507,1993.0,203146.91473812424,1.0,0.0,0.0,1775.0,0.0,0.0,0.0,425.0,183632.6209000763,141331.48260869566,186825.1131934033,75.0,1.0,0.0,0.0,0.0,0.0
133500,191004.99478714162,15523.0,189050.0684931507,1972.0,203146.91473812424,0.0,0.0,0.0,864.0,1.0,0.0,0.0,338.0,183632.6209000763,141331.48260869566,186825.1131934033,36.0,0.0,0.0,0.0,0.0,0.0
240000,191004.99478714162,17673.5,189050.0684931507,1908.0,203146.91473812424,0.0,0.0,0.0,2358.0,0.0,1.0,0.0,360.0,183632.6209000763,141331.48260869566,186825.1131934033,75.0,0.0,0.0,0.0,0.0,0.0
187000,191004.99478714162,9600.0,189050.0684931507,1976.0,203146.91473812424,1.0,0.0,0.0,1855.0,0.0,0.0,0.0,512.0,183632.6209000763,141331.48260869566,186825.1131934033,80.0,0.0,0.0,0.0,0.0,0.0
131500,191004.99478714162,4435.0,189050.0684931507,2003.0,203146.91473812424,1.0,0.0,0.0,848.0,1.0,0.0,0.0,420.0,183632.6209000763,141331.48260869566,186825.1131934033,36.0,1.0,0.0,0.0,0.0,0.0
215000,191004.99478714162,3196.0,189050.0684931507,2003.0,203146.91473812424,1.0,0.0,0.0,1456.0,0.0,0.0,0.0,400.0,183632.6209000763,141331.48260869566,186825.1131934033,39.33,1.0,0.0,0.0,0.0,0.0
